DEPTH,SP,GR,CALI,BitSize,LL8,ILM,ILD,RHOB,NPHI,DT,MudWgt,NPHI_pct,Phixnd_chartbook,RhoMatrix,DEPT,vshgr,vshnd,vshsp,vsh,PHISw,PHISwshc,PHISrhg,PHISrhgshc,PHID,PHIDshc,PHIN,PHINshc,PHIxND,PHIT,CBW,PHIE,Swb,Qv,Mstarapp,Sw_archie,BVW,Sw_dw,CBVWE,Sw_ws,WSCBVWE,matrix
4200.0,-23.875,85.66799999999999,10.622,10,0.679,0.747,0.747,2.262,0.39511,50,10,39.510999999999996,0.35250267799999996,2.894602017,4200.0,0.5422399999999999,0.4699440227703986,0.5659090909090909,0.4699440227703986,-0.04150943396226415,0.0,-0.06875,0.0,0.2503225806451613,0.2503225806451613,0.39511,0.24472791271347247,0.24752524667931686,0.32271629032258065,0.11278656546489566,0.209929724857685,0.34949139181092004,1.283638615809373,2.6989827836218403,0.6209826092563645,0.2004012040140506,0.5892691583692217,0.07738019132552884,0.5866163351026539,0.07652408204206065,0.6772837096774194
4200.5,-24.6983,87.3525,10.6332,10,0.6998,0.7493,0.7503,2.267,0.416633,50,10,41.6633,0.348873275,2.8922778389999997,4200.5,0.5647000000000001,0.5429243833017077,0.55094,0.5429243833017077,-0.04150943396226415,0.0,-0.06875,0.0,0.24709677419354842,0.24709677419354842,0.416633,0.24289719734345352,0.24499698576850099,0.3318648870967742,0.13030185199240985,0.20156303510436435,0.3926352472306385,1.4421006556458482,2.785270494461277,0.602534404122397,0.19996001199600139,0.5931985323858553,0.06655991198379418,0.563331956446089,0.0566482441315764,0.6681351129032258
4201.0,-24.125,82.71,10.644,10,0.6940000000000001,0.7509999999999999,0.752,2.2769999999999997,0.42005,50,10,42.005,0.34379986100000004,2.89366009,4201.0,0.5027999999999999,0.5723292220113845,0.5613636363636364,0.5723292220113845,-0.04150943396226415,0.0,-0.06875,0.0,0.24064516129032276,0.24064516129032276,0.42005,0.23690464895635693,0.23877490512333985,0.33034758064516134,0.13735901328273226,0.1929885673624291,0.41580148101727643,1.527187364412296,2.8316029620345526,0.6046173097262119,0.19973386548424027,0.6052858744560924,0.06259571094252872,0.5738888079798984,0.05222376599276274,0.6696524193548387
4201.5,-23.1667,77.7005,10.6252,10,0.7087,0.7542,0.7532,2.2822,0.443193,50,10,44.3193,0.34337986200000004,2.900432141,4201.5,0.4360066666666667,0.6504613851992409,0.5787872727272727,0.6504613851992409,-0.04150943396226415,0.0,-0.06875,0.0,0.2372903225806451,0.2372903225806451,0.443193,0.2350453567362429,0.236167839658444,0.3402416612903226,0.1561107324478178,0.18413092884250476,0.4588230960776174,1.6852004305418815,2.917646192155235,0.5865674799298273,0.19957469383020238,0.609448950079699,0.05124919079894186,0.5499887222439932,0.031018344099420225,0.6597583387096775
4202.0,-22.125,74.44800000000001,10.645999999999999,10,0.732,0.755,0.754,2.2880000000000003,0.44371000000000005,50,10,44.371,0.342188641,2.905988882,4202.0,0.3926400000000001,0.6632077798861488,0.5977272727272728,0.6632077798861488,-0.04150943396226415,0.0,-0.06875,0.0,0.233548387096774,0.233548387096774,0.44371000000000005,0.23148351043643245,0.23251594876660323,0.33862919354838705,0.1591698671726757,0.17945932637571135,0.47004177491250987,1.7264052490531834,2.9400835498250197,0.5890478268349648,0.1994687905625541,0.6166127424736171,0.04963320854282452,0.558689448887224,0.030018690347997784,0.661370806451613
4202.5,-21.875,77.10600000000001,10.6575,10,0.7497,0.7548,0.7552,2.2873,0.43053500000000006,50,10,43.0535,0.342951674,2.907020813,4202.5,0.4280800000000001,0.623102941176471,0.6022727272727273,0.623102941176471,-0.04150943396226415,0.0,-0.06875,0.0,0.2339999999999999,0.2339999999999999,0.43053500000000006,0.2311420588235293,0.2325710294117646,0.3322675,0.14954470588235305,0.18272279411764694,0.4500732267897193,1.6530632438631694,2.9001464535794383,0.5998487703274475,0.19931025129477517,0.6166714768892106,0.055355184064932755,0.5753262089034141,0.04161749523446209,0.6677325000000001
4203.0,-23.125,80.436,10.565,10,0.728,0.754,0.7559999999999999,2.289,0.40066,50,10,40.066,0.339351678,2.899747249,4203.0,0.47248000000000007,0.5385256166982927,0.5795454545454546,0.5385256166982927,-0.04150943396226415,0.0,-0.06875,0.0,0.23290322580645148,0.23290322580645148,0.40066,0.22833180265654635,0.2306175142314989,0.31678161290322576,0.12924614800759024,0.18753546489563552,0.4079976322586434,1.4985247940221877,2.8159952645172868,0.6288394278845169,0.19920476822239896,0.6218549338935291,0.06774606094303073,0.6207031857799906,0.06738120831796576,0.6832183870967742
4203.5,-23.4588,83.6433,10.5385,10,0.703,0.7532,0.7583,2.2793,0.38593,50,10,38.593,0.33757126600000004,2.8802669780000003,4203.5,0.5152439999999999,0.47642789373814065,0.5734763636363637,0.47642789373814065,-0.04150943396226415,0.0,-0.06875,0.0,0.23916129032258054,0.23916129032258054,0.38593,0.233473074003795,0.23631718216318776,0.31254564516129024,0.11434269449715376,0.19820295066413648,0.36584318568299623,1.3436967303832161,2.7316863713659925,0.6363948365590462,0.19890243476966094,0.6087998172740036,0.07593503716682529,0.6219720049238222,0.08005194705402344,0.6874543548387098
4204.0,-24.188000000000002,83.8,10.501,10,0.693,0.754,0.76,2.276,0.38123,50,10,38.123000000000005,0.33625220299999997,2.871757293,4204.0,0.5173333333333333,0.456217267552182,0.5602181818181817,0.456217267552182,-0.04150943396226415,0.0,-0.06875,0.0,0.24129032258064526,0.24129032258064526,0.38123,0.23524047438330176,0.2382653984819735,0.31126016129032263,0.10949214421252368,0.20176801707779896,0.35177050528608045,1.2920095174540986,2.703541010572161,0.6383080081181391,0.19867985355975656,0.6039047562002576,0.07847934760636147,0.6216255877363702,0.08399513648849052,0.6887398387096775
4204.5,-24.615,82.6218,10.5323,10,0.718,0.7577,0.7595,2.2728,0.389327,50,10,38.9327,0.342196851,2.882904205,4204.5,0.501624,0.4738384250474387,0.5524545454545455,0.4738384250474387,-0.04150943396226415,0.0,-0.06875,0.0,0.24335483870967728,0.24335483870967728,0.389327,0.23769870398481957,0.24052677134724842,0.31634091935483866,0.11372122201138529,0.20261969734345336,0.359489446522802,1.3203602330276019,2.718978893045604,0.6282628293721945,0.19874524104007213,0.5991694595894325,0.07582059568447763,0.6050579527079518,0.07768336701120468,0.6836590806451615
4205.0,-24.875,82.521,10.554,10,0.723,0.7609999999999999,0.757,2.267,0.39866,50,10,39.866,0.35155485299999994,2.8996896189999997,4205.0,0.5002800000000001,0.49006261859582545,0.5477272727272727,0.49006261859582545,-0.04150943396226415,0.0,-0.06875,0.0,0.24709677419354842,0.24709677419354842,0.39866,0.24183996204933586,0.24446836812144213,0.3228783870967742,0.11761502846299811,0.2052633586337761,0.3642703666868421,1.3379199609220838,2.728540733373684,0.6165576810102488,0.19907314959671651,0.5917996260010183,0.07346428026468486,0.5840567649833375,0.0709642777877816,0.6771216129032258
4205.5,-25.2817,83.58200000000001,10.645999999999999,10,0.7103,0.762,0.7548,2.2645,0.413145,50,10,41.3145,0.34915807,2.889220924,4205.5,0.5144266666666668,0.5278268500948765,0.5403327272727273,0.5278268500948765,-0.04150943396226415,0.0,-0.06875,0.0,0.24870967741935485,0.24870967741935485,0.413145,0.2442404079696395,0.24647504269449716,0.3309273387096774,0.12667844402277037,0.20424889468690702,0.3827983644890257,1.4059710031216615,2.7655967289780516,0.60243755165277,0.19936305570722498,0.5885261864366969,0.06808096061568114,0.5617400832536925,0.059216706774926714,0.6690726612903226
